location_id,business_date,bill_number,dupe_count,kept_id,all_ids
2408,2026-04-12,29009,2,50326589,50326589|50326663
2413,2026-04-12,39752,2,50374367,50374367|50375161
2340,2026-04-12,35651,2,50340527,50340527|50340599
2425,2026-04-12,20342,2,50333016,50333016|50333162
2217,2026-04-12,27893,2,50347053,50347053|50348887
2311,2026-04-12,36895,2,50337578,50337578|50342945
2311,2026-04-12,36891,2,50336782,50336782|50342807
2311,2026-04-12,36890,2,50335916,50335916|50344743
2311,2026-04-12,36850,2,50329975,50329975|50340695
2558,2026-04-12,16823,2,50336898,50336898|50336899
2558,2026-04-12,16887,2,50352289,50352289|50352290
2558,2026-04-12,16889,2,50353488,50353488|50353490
2339,2026-04-12,30936,2,50369373,50369373|50369525
2284,2026-04-11,76054,2,50249613,50249613|50253806
2548,2026-04-11,29678,2,50279428,50279428|50279429
2216,2026-04-11,45954,2,50249901,50249901|50256839
2219,2026-04-11,62744,2,50228885,50228885|50229127
2319,2026-04-11,26949,2,50225345,50225345|50225637
2220,2026-04-11,48771,2,50241863,50241863|50244587
2216,2026-04-11,45951,2,50249450,50249450|50256965
2216,2026-04-11,45949,2,50249033,50249033|50257074
2177,2026-04-11,38438,2,50247513,50247513|50257663
2216,2026-04-11,45941,2,50247781,50247781|50256624
2216,2026-04-11,45935,2,50246433,50246433|50255717
2216,2026-04-11,45902,2,50238889,50238889|50242044
2222,2026-04-11,58066,2,50247882,50247882|50250336
2558,2026-04-11,16599,2,50251485,50251485|50251486
2284,2026-04-11,76130,2,50261869,50261869|50262721
2766,2026-04-11,8622,2,50240594,50240594|50251430
2284,2026-04-11,76087,2,50255658,50255658|50255712
2284,2026-04-11,76068,2,50251847,50251847|50253908
2184,2026-04-11,56603,2,50255387,50255387|50255388
2284,2026-04-11,76066,2,50251456,50251456|50254316
2547,2026-04-11,31461,2,50276263,50276263|50277864
2943,2026-04-11,1764,2,50242634,50242634|50252884
2184,2026-04-11,56557,2,50242972,50242972|50242973
2184,2026-04-11,56554,2,50242143,50242143|50242144
2184,2026-04-11,56525,2,50236310,50236310|50236322
2338,2026-04-11,57864,2,50244094,50244094|50246172
2284,2026-04-11,76064,2,50251048,50251048|50254017
2284,2026-04-11,76062,2,50250871,50250871|50251355
2284,2026-04-11,76061,2,50250745,50250745|50253896
2284,2026-04-11,76059,2,50250424,50250424|50254018
2526,2026-04-11,14717,2,50233776,50233776|50246686
2338,2026-04-11,57814,2,50238531,50238531|50238651
2284,2026-04-11,76051,2,50249396,50249396|50250594
2515,2026-04-11,28585,2,50264452,50264452|50264854
2284,2026-04-11,76040,2,50247294,50247294|50248990
2284,2026-04-11,76033,2,50246870,50246870|50252516
2284,2026-04-11,76031,2,50246565,50246565|50248206
2284,2026-04-11,76020,2,50245221,50245221|50245272
2932,2026-04-11,5266,2,50252835,50252835|50252837
2217,2026-04-11,27533,2,50240319,50240319|50245217
2217,2026-04-11,27572,2,50247392,50247392|50248898
2217,2026-04-11,27577,2,50248105,50248105|50249050
2217,2026-04-11,27581,2,50248570,50248570|50249569
2217,2026-04-11,27582,2,50248655,50248655|50249608
2217,2026-04-11,27622,2,50258078,50258078|50263069
2217,2026-04-11,27665,2,50279911,50279911|50281274
2932,2026-04-11,5268,2,50252557,50252557|50252558
2932,2026-04-11,5344,2,50278751,50278751|50278752
2932,2026-04-11,5361,2,50284001,50284001|50284002
2284,2026-04-11,76017,2,50244745,50244745|50246562
2284,2026-04-11,76016,2,50244705,50244705|50255261
2217,2026-04-11,27673,2,50285752,50285752|50285753
2284,2026-04-11,76015,2,50244490,50244490|50255609
2284,2026-04-11,76014,2,50244485,50244485|50246511
2340,2026-04-11,35184,2,50220788,50220788|50221057
2284,2026-04-11,75990,2,50239732,50239732|50242083
2284,2026-04-11,76010,2,50243639,50243639|50252737
2340,2026-04-11,35187,2,50221320,50221320|50227263
2284,2026-04-11,75928,2,50232742,50232742|50244374
2284,2026-04-11,75945,2,50234960,50234960|50253148
2284,2026-04-11,75950,2,50235283,50235283|50240633
2284,2026-04-11,75970,2,50237533,50237533|50244588
2284,2026-04-11,75973,2,50237819,50237819|50245150
2556,2026-04-11,24264,2,50239375,50239375|50239376
2317,2026-04-11,45113,2,50218845,50218845|50218927
2284,2026-04-11,75975,2,50238067,50238067|50256595
2342,2026-04-11,32041,2,50280017,50280017|50282103
2339,2026-04-11,30391,2,50227320,50227320|50284140
2556,2026-04-11,24325,2,50255866,50255866|50255976
2341,2026-04-11,26567,2,50240427,50240427|50240699
2339,2026-04-11,30522,2,50251377,50251377|50253492
2220,2026-04-11,48659,2,50221878,50221878|50222735
2287,2026-04-11,66515,2,50243075,50243075|50243161
2284,2026-04-11,76011,2,50243897,50243897|50246312
2250,2026-04-10,75478,2,50179953,50179953|50180229
2342,2026-04-10,31686,2,50175328,50175328|50178635
2338,2026-04-10,57388,2,50118583,50118583|50121862
2412,2026-04-10,43113,2,50119163,50119163|50173947
2284,2026-04-10,75529,2,50143847,50143847|50149023
2515,2026-04-10,28288,2,50145995,50145995|50146274
2250,2026-04-10,75483,2,50181574,50181574|50190654
2250,2026-04-10,75498,2,50184429,50184429|50190520
2284,2026-04-10,75623,2,50156375,50156375|50158731
2481,2026-04-10,41060,2,50164294,50164294|50165729
2287,2026-04-10,66371,2,50123957,50123957|50193297
2219,2026-04-10,62499,2,50123753,50123753|50124128
2287,2026-04-10,66078,2,50111708,50111708|50112570
2932,2026-04-10,5084,2,50161838,50161838|50161841
2339,2026-04-10,30313,2,50180033,50180033|50186987
2464,2026-04-10,27118,2,50154351,50154351|50154352
2932,2026-04-10,5143,2,50188660,50188660|50188661
2311,2026-04-10,36284,2,50112711,50112711|50120226
2220,2026-04-10,48364,2,50124736,50124736|50125557
2339,2026-04-10,30330,2,50185404,50185404|50185407
2284,2026-04-10,75743,2,50179646,50179646|50180975
2222,2026-04-10,57876,2,50165535,50165535|50166811
2216,2026-04-10,45715,2,50151345,50151345|50156830
2558,2026-04-10,16303,2,50128906,50128906|50128907
2250,2026-04-10,75455,2,50173471,50173471|50190743
2812,2026-04-10,18440,2,50172556,50172556|50172557
2177,2026-04-10,38241,2,50136652,50136652|50136890
2287,2026-04-10,66215,2,50145169,50145169|50151549
2342,2026-04-10,31486,2,50127000,50127000|50130204
2338,2026-04-10,57378,2,50116586,50116586|50123960
2342,2026-04-09,31426,2,50081293,50081293|50081297
2342,2026-04-09,31272,2,50036457,50036457|50038517
2342,2026-04-09,31261,2,50034528,50034528|50037552
2342,2026-04-09,31204,2,50022789,50022789|50024411
2222,2026-04-09,57584,2,50044500,50044500|50065192
2222,2026-04-09,57577,2,50043079,50043079|50044845
2222,2026-04-09,57503,2,50017962,50017962|50019859
2341,2026-04-09,26255,2,50043862,50043862|50050871
2340,2026-04-09,34759,2,50044025,50044025|50051099
2340,2026-04-09,34652,2,50023756,50023756|50027835
2932,2026-04-09,4959,2,50084785,50084785|50084786
2932,2026-04-09,4955,2,50080278,50080278|50080376
2177,2026-04-09,38102,2,50052004,50052004|50052064
2284,2026-04-09,75001,2,50023264,50023264|50033043
2284,2026-04-09,75004,2,50023532,50023532|50032994
2284,2026-04-09,75036,2,50026924,50026924|50030553
2284,2026-04-09,75047,2,50028308,50028308|50033068
2284,2026-04-09,75049,2,50028714,50028714|50033121
2284,2026-04-09,75077,2,50033036,50033036|50035036
2284,2026-04-09,75129,2,50042764,50042764|50049784
2287,2026-04-09,65922,2,50042374,50042374|50048388
2287,2026-04-09,65924,2,50042684,50042684|50045686
2287,2026-04-09,65936,2,50048029,50048029|50051055
2287,2026-04-09,65977,2,50052488,50052488|50052627
2287,2026-04-09,65991,2,50053997,50053997|50057519
2287,2026-04-09,65999,2,50056791,50056791|50061953
2287,2026-04-09,66004,2,50058313,50058313|50066097
2287,2026-04-09,66018,2,50061359,50061359|50067797
2284,2026-04-09,75160,2,50045611,50045611|50055087
2284,2026-04-09,75163,2,50045712,50045712|50049359
2284,2026-04-09,75274,2,50069577,50069577|50069701
2311,2026-04-09,36226,2,50054591,50054591|50055350
2558,2026-04-09,16271,2,50077714,50077714|50077715
2558,2026-04-09,16188,2,50050441,50050441|50050514
2216,2026-04-09,45481,2,50046492,50046492|50053753
2216,2026-04-09,45508,2,50049729,50049729|50053209
2557,2026-04-09,20643,2,50051390,50051390|50085102
2317,2026-04-09,44760,2,50038955,50038955|50041053
2481,2026-04-09,40906,2,50071857,50071857|50071860
2428,2026-04-09,21782,2,50066716,50066716|50067468
2426,2026-04-09,18734,2,50057620,50057620|50063021
2426,2026-04-09,18690,2,50044915,50044915|50044986
2338,2026-04-09,57108,2,50038911,50038911|50040246
2338,2026-04-09,57113,2,50039153,50039153|50045247
2338,2026-04-09,57115,2,50039453,50039453|50043984
2338,2026-04-09,57120,2,50039772,50039772|50046910
2338,2026-04-09,57136,2,50041219,50041219|50043019
2179,2026-04-09,44603,2,50035788,50035788|50035790
2412,2026-04-09,43073,2,50073563,50073563|50073711
2412,2026-04-09,43067,2,50072268,50072268|50072404
2412,2026-04-09,42967,2,50049047,50049047|50049937
2339,2026-04-09,29896,2,50036320,50036320|50041024
2339,2026-04-09,29920,2,50038842,50038842|50045191
2339,2026-04-09,29922,2,50039206,50039206|50048105
2339,2026-04-09,29927,2,50039900,50039900|50057910
2339,2026-04-09,29964,2,50045296,50045296|50047632
2339,2026-04-09,29973,2,50046554,50046554|50056291
2339,2026-04-09,29995,2,50050602,50050602|50055774
2339,2026-04-09,29997,2,50050691,50050691|50051269
2339,2026-04-09,30003,2,50051656,50051656|50053281
2342,2026-04-09,31431,2,50081389,50081389|50083522
2342,2026-04-09,31401,2,50071847,50071847|50073420
2218,2026-04-08,58926,2,49953630,49953630|49959647
2342,2026-04-08,31116,2,49972696,49972696|49973108
2342,2026-04-08,31117,2,49972814,49972814|49973855
2342,2026-04-08,31165,2,49989448,49989448|49990547
2338,2026-04-08,56788,2,49941352,49941352|49953420
2338,2026-04-08,56791,2,49941891,49941891|49945466
2338,2026-04-08,56717,2,49924168,49924168|49931914
2338,2026-04-08,56766,2,49937216,49937216|49944859
2338,2026-04-08,56765,2,49937205,49937205|49944663
2338,2026-04-08,56822,2,49949024,49949024|49952836
2338,2026-04-08,56866,2,49969292,49969292|49969403
2558,2026-04-08,16020,2,49956693,49956693|49956808
2338,2026-04-08,56975,2,49995659,49995659|49995772
2250,2026-04-08,74798,2,49945117,49945117|49945226
2184,2026-04-08,56068,2,49973402,49973402|49973479
2287,2026-04-08,65755,2,49994185,49994185|49994412
2287,2026-04-08,65676,2,49961221,49961221|49968587
2287,2026-04-08,65671,2,49965599,49965599|49967134
2287,2026-04-08,65644,2,49955648,49955648|49958550
2287,2026-04-08,65626,2,49950614,49950614|49961608
2287,2026-04-08,65619,2,49946832,49946832|49957867
2287,2026-04-08,65617,2,49946791,49946791|49954306
2287,2026-04-08,65614,2,49946066,49946066|49960238
2338,2026-04-08,56762,2,49936599,49936599|49939113
2338,2026-04-08,56771,2,49938394,49938394|49942452
2338,2026-04-08,56795,2,49942626,49942626|49944820
2338,2026-04-08,56761,2,49936482,49936482|49942282
2338,2026-04-08,56797,2,49943067,49943067|49947224
2216,2026-04-08,45277,2,49959386,49959386|49962446
2338,2026-04-08,56750,2,49932834,49932834|49937991
2338,2026-04-08,56748,2,49932278,49932278|49945968
2338,2026-04-08,56747,2,49931913,49931913|49940022
2338,2026-04-08,56743,2,49930671,49930671|49941327
2338,2026-04-08,56742,2,49930445,49930445|49933680
2338,2026-04-08,56733,2,49928720,49928720|49932103
2220,2026-04-08,47900,2,49939295,49939295|49945930
2338,2026-04-08,56728,2,49927392,49927392|49932873
2220,2026-04-08,48012,2,49968763,49968763|49979799
2338,2026-04-08,56774,2,49938500,49938500|49940961
2338,2026-04-08,56805,2,49943729,49943729|49949525
2339,2026-04-08,29597,2,49938388,49938388|49940535
2339,2026-04-08,29612,2,49944378,49944378|49944395
2339,2026-04-08,29682,2,49961397,49961397|49964099
2339,2026-04-08,29711,2,49969178,49969178|49980121
2179,2026-04-08,44479,2,49946181,49946181|49956621
2341,2026-04-08,26156,2,49978944,49978944|49978945
2338,2026-04-08,56776,2,49938699,49938699|49943755
2338,2026-04-08,56767,2,49937559,49937559|49942281
2338,2026-04-08,56777,2,49938809,49938809|49942402
2338,2026-04-08,56778,2,49939075,49939075|49949714
2284,2026-04-08,74735,2,49947362,49947362|49949001
2284,2026-04-08,74736,2,49947365,49947365|49949002
2287,2026-04-07,65368,2,49847884,49847884|49853574
2287,2026-04-07,65367,2,49847883,49847883|49853575
2287,2026-04-07,65366,2,49847575,49847575|49858244
2287,2026-04-07,65365,2,49847380,49847380|49848370
2287,2026-04-07,65363,2,49847055,49847055|49848309
2287,2026-04-07,65359,2,49846399,49846399|49848255
2287,2026-04-07,65357,2,49845456,49845456|49846881
2287,2026-04-07,65353,2,49844969,49844969|49847520
2287,2026-04-07,65352,2,49844965,49844965|49847519
2287,2026-04-07,65351,2,49844878,49844878|49847337
2287,2026-04-07,65350,2,49844718,49844718|49847279
2287,2026-04-07,65349,2,49844625,49844625|49847468
2287,2026-04-07,65348,2,49844623,49844623|49847470
2287,2026-04-07,65347,2,49844514,49844514|49847927
2287,2026-04-07,65346,2,49844070,49844070|49847442
2287,2026-04-07,65344,2,49843013,49843013|49847711
2287,2026-04-07,65342,2,49842693,49842693|49847425
