company_name,abbr,store_ownership_type,parent_company,first_provision_done,field_name,current_value,target_doctype,ref_exists,action_recommended
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,round_off_cost_center,,Cost Center,,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,default_cash_account,Cash - EGC,Account,True,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,exchange_gain_loss_account,,Account,,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,accumulated_depreciation_account,,Account,,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,depreciation_expense_account,,Account,,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,expenses_included_in_asset_valuation,,Account,,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,disposal_account,,Account,,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,depreciation_cost_center,,Cost Center,,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,capital_work_in_progress_account,,Account,,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,asset_received_but_not_billed,,Account,,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,stock_adjustment_account,,Account,,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,stock_received_but_not_billed,,Account,,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,expenses_included_in_valuation,,Account,,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,default_inventory_account,,Account,,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,default_payable_account,Creditors - FMA,Account,True,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,default_receivable_account,Debtors - FMA,Account,True,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,default_payroll_payable_account,,Account,,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,default_employee_advance_account,,Account,,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,default_expense_account,Cost of Goods Sold - FMA,Account,True,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,default_income_account,Sales - FMA,Account,True,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,round_off_account,Round Off - FMA,Account,True,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,round_off_cost_center,,Cost Center,,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,default_cash_account,Cash - FMA,Account,True,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,exchange_gain_loss_account,,Account,,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,accumulated_depreciation_account,,Account,,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,depreciation_expense_account,,Account,,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,expenses_included_in_asset_valuation,,Account,,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,disposal_account,,Account,,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,depreciation_cost_center,,Cost Center,,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,capital_work_in_progress_account,,Account,,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,asset_received_but_not_billed,,Account,,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,stock_adjustment_account,,Account,,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,stock_received_but_not_billed,,Account,,no_action
FESTIVAL MALL ALABANG - BEBANG FESTIVAL INC.,FMA,JV,BEBANG ENTERPRISE INC.,1,expenses_included_in_valuation,,Account,,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,default_inventory_account,,Account,,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,default_payable_account,Creditors - LCT,Account,True,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,default_receivable_account,Debtors - LCT,Account,True,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,default_payroll_payable_account,,Account,,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,default_employee_advance_account,,Account,,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,default_expense_account,Cost of Goods Sold - LCT,Account,True,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,default_income_account,Sales - LCT,Account,True,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,round_off_account,Round Off - LCT,Account,True,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,round_off_cost_center,,Cost Center,,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,default_cash_account,Cash - LCT,Account,True,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,exchange_gain_loss_account,,Account,,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,accumulated_depreciation_account,,Account,,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,depreciation_expense_account,,Account,,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,expenses_included_in_asset_valuation,,Account,,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,disposal_account,,Account,,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,depreciation_cost_center,,Cost Center,,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,capital_work_in_progress_account,,Account,,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,asset_received_but_not_billed,,Account,,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,stock_adjustment_account,,Account,,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,stock_received_but_not_billed,,Account,,no_action
LUCKY CHINATOWN - BEBANG LCT INC.,LCT,JV,BEBANG ENTERPRISE INC.,1,expenses_included_in_valuation,,Account,,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,default_inventory_account,,Account,,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,default_payable_account,Creditors - PTX,Account,True,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,default_receivable_account,Debtors - PTX,Account,True,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,default_payroll_payable_account,,Account,,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,default_employee_advance_account,,Account,,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,default_expense_account,Cost of Goods Sold - PTX,Account,True,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,default_income_account,Sales - PTX,Account,True,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,round_off_account,Round Off - PTX,Account,True,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,round_off_cost_center,,Cost Center,,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,default_cash_account,Cash - PTX,Account,True,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,exchange_gain_loss_account,,Account,,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,accumulated_depreciation_account,,Account,,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,depreciation_expense_account,,Account,,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,expenses_included_in_asset_valuation,,Account,,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,disposal_account,,Account,,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,depreciation_cost_center,,Cost Center,,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,capital_work_in_progress_account,,Account,,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,asset_received_but_not_billed,,Account,,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,stock_adjustment_account,,Account,,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,stock_received_but_not_billed,,Account,,no_action
MEGAWIDE PITX - BEBANG PITX INC.,PTX,JV,BEBANG ENTERPRISE INC.,1,expenses_included_in_valuation,,Account,,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,default_inventory_account,,Account,,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,default_payable_account,Creditors - MPD,Account,True,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,default_receivable_account,Debtors - MPD,Account,True,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,default_payroll_payable_account,,Account,,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,default_employee_advance_account,,Account,,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,default_expense_account,Cost of Goods Sold - MPD,Account,True,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,default_income_account,Sales - MPD,Account,True,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,round_off_account,Round Off - MPD,Account,True,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,round_off_cost_center,,Cost Center,,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,default_cash_account,Cash - MPD,Account,True,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,exchange_gain_loss_account,,Account,,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,accumulated_depreciation_account,,Account,,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,depreciation_expense_account,,Account,,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,expenses_included_in_asset_valuation,,Account,,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,disposal_account,,Account,,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,depreciation_cost_center,,Cost Center,,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,capital_work_in_progress_account,,Account,,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,asset_received_but_not_billed,,Account,,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,stock_adjustment_account,,Account,,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,stock_received_but_not_billed,,Account,,no_action
MEGAWORLD PASEO CENTER - BEBANG PASEO INC.,MPD,JV,BEBANG ENTERPRISE INC.,1,expenses_included_in_valuation,,Account,,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,default_inventory_account,,Account,,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,default_payable_account,Creditors - VGC,Account,True,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,default_receivable_account,Debtors - VGC,Account,True,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,default_payroll_payable_account,,Account,,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,default_employee_advance_account,,Account,,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,default_expense_account,Cost of Goods Sold - VGC,Account,True,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,default_income_account,Sales - VGC,Account,True,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,round_off_account,Round Off - VGC,Account,True,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,round_off_cost_center,,Cost Center,,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,default_cash_account,Cash - VGC,Account,True,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,exchange_gain_loss_account,,Account,,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,accumulated_depreciation_account,,Account,,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,depreciation_expense_account,,Account,,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,expenses_included_in_asset_valuation,,Account,,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,disposal_account,,Account,,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,depreciation_cost_center,,Cost Center,,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,capital_work_in_progress_account,,Account,,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,asset_received_but_not_billed,,Account,,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,stock_adjustment_account,,Account,,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,stock_received_but_not_billed,,Account,,no_action
MEGAWORLD VENICE GRAND CANAL - BEBANG VENICE GRAND CANAL INC.,VGC,JV,BEBANG ENTERPRISE INC.,1,expenses_included_in_valuation,,Account,,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,default_inventory_account,,Account,,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,default_payable_account,Creditors - NAIA,Account,True,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,default_receivable_account,Debtors - NAIA,Account,True,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,default_payroll_payable_account,,Account,,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,default_employee_advance_account,,Account,,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,default_expense_account,Cost of Goods Sold - NAIA,Account,True,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,default_income_account,Sales - NAIA,Account,True,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,round_off_account,Round Off - NAIA,Account,True,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,round_off_cost_center,,Cost Center,,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,default_cash_account,Cash - NAIA,Account,True,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,exchange_gain_loss_account,,Account,,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,accumulated_depreciation_account,,Account,,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,depreciation_expense_account,,Account,,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,expenses_included_in_asset_valuation,,Account,,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,disposal_account,,Account,,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,depreciation_cost_center,,Cost Center,,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,capital_work_in_progress_account,,Account,,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,asset_received_but_not_billed,,Account,,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,stock_adjustment_account,,Account,,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,stock_received_but_not_billed,,Account,,no_action
NAIA T3 - HALO-HALO TERMINAL FOOD CORP.,NAIA,Managed Franchise,,1,expenses_included_in_valuation,,Account,,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,default_inventory_account,,Account,,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,default_payable_account,Creditors - ESM,Account,True,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,default_receivable_account,Debtors - ESM,Account,True,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,default_payroll_payable_account,,Account,,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,default_employee_advance_account,,Account,,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,default_expense_account,Cost of Goods Sold - ESM,Account,True,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,default_income_account,Sales - ESM,Account,True,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,round_off_account,Round Off - ESM,Account,True,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,round_off_cost_center,,Cost Center,,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,default_cash_account,Cash - ESM,Account,True,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,exchange_gain_loss_account,,Account,,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,accumulated_depreciation_account,,Account,,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,depreciation_expense_account,,Account,,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,expenses_included_in_asset_valuation,,Account,,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,disposal_account,,Account,,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,depreciation_cost_center,,Cost Center,,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,capital_work_in_progress_account,,Account,,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,asset_received_but_not_billed,,Account,,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,stock_adjustment_account,,Account,,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,stock_received_but_not_billed,,Account,,no_action
ORTIGAS ESTANCIA - BB ESTANCIA FOOD CORP.,ESM,Managed Franchise,,1,expenses_included_in_valuation,,Account,,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,default_inventory_account,Stock In Hand - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,default_payable_account,Creditors - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,default_receivable_account,Debtors - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,default_payroll_payable_account,Payroll Payable - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,default_employee_advance_account,Employee Advances - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,default_expense_account,Cost of Goods Sold - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,default_income_account,Sales - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,round_off_account,Round Off - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,round_off_cost_center,Main - GHO,Cost Center,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,default_cash_account,Cash - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,exchange_gain_loss_account,Exchange Gain/Loss - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,accumulated_depreciation_account,Accumulated Depreciation - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,depreciation_expense_account,Depreciation - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,expenses_included_in_asset_valuation,Expenses Included In Asset Valuation - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,disposal_account,Gain/Loss on Asset Disposal - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,depreciation_cost_center,Main - GHO,Cost Center,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,capital_work_in_progress_account,CWIP Account - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,asset_received_but_not_billed,Asset Received But Not Billed - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,stock_adjustment_account,Stock Adjustment - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,stock_received_but_not_billed,Stock Received But Not Billed - GHO,Account,True,no_action
ORTIGAS GREENHILLS - BEIFRANCHISE FOOD OPC,GHO,Managed Franchise,,1,expenses_included_in_valuation,Expenses Included In Valuation - GHO,Account,True,no_action
ROBINSONS ANTIPOLO - BEBANG ENTERPRISE INC.,ROA,JV,BEBANG ENTERPRISE INC.,1,default_inventory_account,,Account,,no_action
ROBINSONS ANTIPOLO - BEBANG ENTERPRISE INC.,ROA,JV,BEBANG ENTERPRISE INC.,1,default_payable_account,,Account,,no_action
ROBINSONS ANTIPOLO - BEBANG ENTERPRISE INC.,ROA,JV,BEBANG ENTERPRISE INC.,1,default_receivable_account,,Account,,no_action
ROBINSONS ANTIPOLO - BEBANG ENTERPRISE INC.,ROA,JV,BEBANG ENTERPRISE INC.,1,default_payroll_payable_account,,Account,,no_action
